净值日期,单位净值,累计净值,日增长率,情绪指数
2017/11/13,2.297,2.297,-0.3903,0
2017/11/14,2.263,2.263,-1.4802,0
2017/11/15,2.276,2.276,0.5745,0
2017/11/16,2.315,2.315,1.7135,0
2017/11/17,2.309,2.309,-0.2592,0
2017/11/18,2.309,2.309,0,0
2017/11/19,2.309,2.309,0,0
2017/11/20,2.302,2.302,-0.3032,0
2017/11/21,2.348,2.348,1.9983,0
2017/11/22,2.311,2.311,-1.5758,0
2017/11/23,2.219,2.219,-3.981,0
2017/11/24,2.221,2.221,0.0901,0
2017/11/25,2.221,2.221,0,1
2017/11/26,2.221,2.221,0,0
2017/11/27,2.191,2.191,-1.3507,0
2017/11/28,2.209,2.209,0.8215,0
2017/11/29,2.162,2.162,-2.1277,0
2017/11/30,2.138,2.138,-1.1101,0
2017/12/1,2.137,2.137,-0.0468,0
2017/12/2,2.137,2.137,0,0
2017/12/3,2.137,2.137,0,0
2017/12/4,2.18,2.18,2.0122,0
2017/12/5,2.194,2.194,0.6422,0
2017/12/6,2.172,2.172,-1.0027,0
2017/12/7,2.13,2.13,-1.9337,0
2017/12/8,2.168,2.168,1.784,0
2017/12/9,2.168,2.168,0,0
2017/12/10,2.168,2.168,0,0
2017/12/11,2.248,2.248,3.69,0
2017/12/12,2.232,2.232,-0.7117,0
2017/12/13,2.285,2.285,2.3746,0
2017/12/14,2.281,2.281,-0.1751,0
2017/12/15,2.259,2.259,-0.9645,0
2017/12/16,2.259,2.259,0,0
2017/12/17,2.259,2.259,0,0
2017/12/18,2.294,2.294,1.5494,0
2017/12/19,2.314,2.314,0.8718,0
2017/12/20,2.344,2.344,1.2965,0
2017/12/21,2.356,2.356,0.5119,0
2017/12/22,2.341,2.341,-0.6367,0
2017/12/23,2.341,2.341,0,0
2017/12/24,2.341,2.341,0,0
2017/12/25,2.349,2.349,0.3417,0
2017/12/26,2.326,2.326,-0.9791,0
2017/12/27,2.28,2.28,-1.9776,0
2017/12/28,2.334,2.334,2.3684,0
2017/12/29,2.331,2.331,-0.1285,0
2017/12/30,2.331,2.331,0,1
2017/12/31,2.331,2.331,0,0
2018/1/1,2.331,2.331,0,1
2018/1/2,2.342,2.342,0.4719,0
2018/1/3,2.347,2.347,0.2135,0
2018/1/4,2.385,2.385,1.6191,0
2018/1/5,2.39,2.39,0.2096,0
2018/1/6,2.39,2.39,0,0
2018/1/7,2.39,2.39,0,0
2018/1/8,2.411,2.411,0.8787,0
2018/1/9,2.47,2.47,2.4471,0
2018/1/10,2.505,2.505,1.417,0
2018/1/11,2.485,2.485,-0.7984,0
2018/1/12,2.527,2.527,1.6901,0
2018/1/13,2.527,2.527,0,0
2018/1/14,2.527,2.527,0,0
2018/1/15,2.536,2.536,0.3562,0
2018/1/16,2.54,2.54,0.1577,0
2018/1/17,2.484,2.484,-2.2047,0
2018/1/18,2.487,2.487,0.1208,0
2018/1/19,2.457,2.457,-1.2063,0
2018/1/20,2.457,2.457,0,0
2018/1/21,2.457,2.457,0,0
2018/1/22,2.554,2.554,3.9479,0
2018/1/23,2.563,2.563,0.3524,0
2018/1/24,2.531,2.531,-1.2485,0
2018/1/25,2.526,2.526,-0.1976,0
2018/1/26,2.545,2.545,0.7522,0
2018/1/27,2.545,2.545,0,0
2018/1/28,2.545,2.545,0,0
2018/1/29,2.461,2.461,-3.3006,0
2018/1/30,2.445,2.445,-0.6501,0
2018/1/31,2.485,2.485,1.636,0
2018/2/1,2.461,2.461,-0.9658,0
2018/2/2,2.451,2.451,-0.4063,0
2018/2/3,2.451,2.451,0,0
2018/2/4,2.451,2.451,0,0
2018/2/5,2.379,2.379,-2.9376,0
2018/2/6,2.348,2.348,-1.3031,0
2018/2/7,2.265,2.265,-3.5349,0
2018/2/8,2.288,2.288,1.0155,0
2018/2/9,2.242,2.242,-2.0105,0
2018/2/10,2.242,2.242,0,0
2018/2/11,2.242,2.242,0,0
2018/2/12,2.312,2.312,3.1222,0
2018/2/13,2.333,2.333,0.9083,0
2018/2/14,2.367,2.367,1.4574,0
2018/2/15,2.367,2.367,0,1
2018/2/16,2.367,2.367,0,1
2018/2/17,2.367,2.367,0,1
2018/2/18,2.367,2.367,0,1
2018/2/19,2.367,2.367,0,0
2018/2/20,2.367,2.367,0,1
2018/2/21,2.367,2.367,0,0
2018/2/22,2.428,2.428,2.5771,0
2018/2/23,2.416,2.416,-0.4942,0
2018/2/24,2.416,2.416,0,0
2018/2/25,2.416,2.416,0,0
2018/2/26,2.423,2.423,0.2897,0
2018/2/27,2.373,2.373,-2.0636,0
2018/2/28,2.341,2.341,-1.3485,0
2018/3/1,2.354,2.354,0.5553,0
2018/3/2,2.358,2.358,0.1699,0
2018/3/3,2.358,2.358,0,0
2018/3/4,2.358,2.358,0,0
2018/3/5,2.334,2.334,-1.0178,0
2018/3/6,2.339,2.339,0.2142,0
2018/3/7,2.337,2.337,-0.0855,0
2018/3/8,2.39,2.39,2.2679,0
2018/3/9,2.401,2.401,0.4603,0
2018/3/10,2.401,2.401,0,0
2018/3/11,2.401,2.401,0,0
2018/3/12,2.402,2.402,0.0416,0
2018/3/13,2.385,2.385,-0.7077,0
2018/3/14,2.393,2.393,0.3354,0
2018/3/15,2.431,2.431,1.588,0
2018/3/16,2.401,2.401,-1.2341,0
2018/3/17,2.401,2.401,0,0
2018/3/18,2.401,2.401,0,0
2018/3/19,2.404,2.404,0.1249,0
2018/3/20,2.385,2.385,-0.7903,0
2018/3/21,2.363,2.363,-0.9224,0
2018/3/22,2.308,2.308,-2.3275,0
2018/3/23,2.275,2.275,-1.4298,0
2018/3/24,2.275,2.275,0,1
2018/3/25,2.275,2.275,0,0
2018/3/26,2.252,2.252,-1.011,0
2018/3/27,2.236,2.236,-0.7105,0
2018/3/28,2.156,2.156,-3.5778,0
2018/3/29,2.219,2.219,2.9221,0
2018/3/30,2.214,2.214,-0.2253,0
2018/3/31,2.214,2.214,0,0
2018/4/1,2.214,2.214,0,1
2018/4/2,2.197,2.197,-0.7678,0
2018/4/3,2.203,2.203,0.2731,0
2018/4/4,2.244,2.244,1.8611,0
2018/4/5,2.244,2.244,0,0
2018/4/6,2.244,2.244,0,1
2018/4/7,2.244,2.244,0,0
2018/4/8,2.244,2.244,0,0
2018/4/9,2.222,2.222,-0.9804,0
2018/4/10,2.249,2.249,1.2151,0
2018/4/11,2.257,2.257,0.3557,0
2018/4/12,2.241,2.241,-0.7089,0
2018/4/13,2.218,2.218,-1.0263,0
2018/4/14,2.218,2.218,0,1
2018/4/15,2.218,2.218,0,0
2018/4/16,2.196,2.196,-0.9919,0
2018/4/17,2.169,2.169,-1.2295,0
2018/4/18,2.148,2.148,-0.9682,0
2018/4/19,2.21,2.21,2.8864,0
2018/4/20,2.193,2.193,-0.7692,0
2018/4/21,2.193,2.193,0,0
2018/4/22,2.193,2.193,0,0
2018/4/23,2.197,2.197,0.1824,0
2018/4/24,2.254,2.254,2.5944,0
2018/4/25,2.263,2.263,0.3993,0
2018/4/26,2.199,2.199,-2.8281,0
2018/4/27,2.176,2.176,-1.0459,0
2018/4/28,2.176,2.176,0,0
2018/4/29,2.176,2.176,0,1
2018/4/30,2.176,2.176,0,0
2018/5/1,2.176,2.176,0,0
2018/5/2,2.203,2.203,1.2408,0
2018/5/3,2.236,2.236,1.498,0
2018/5/4,2.234,2.234,-0.0894,0
2018/5/5,2.234,2.234,0,0
2018/5/6,2.234,2.234,0,1
2018/5/7,2.299,2.299,2.9096,0
2018/5/8,2.321,2.321,0.9569,0
2018/5/9,2.321,2.321,0,0
2018/5/10,2.346,2.346,1.0771,0
2018/5/11,2.326,2.326,-0.8525,0
2018/5/12,2.326,2.326,0,0
2018/5/13,2.326,2.326,0,1
2018/5/14,2.377,2.377,2.1926,0
2018/5/15,2.384,2.384,0.2945,0
2018/5/16,2.381,2.381,-0.1258,0
2018/5/17,2.338,2.338,-1.806,0
2018/5/18,2.359,2.359,0.8982,0
2018/5/19,2.359,2.359,0,0
2018/5/20,2.359,2.359,0,1
2018/5/21,2.353,2.353,-0.2543,0
2018/5/22,2.357,2.357,0.17,0
2018/5/23,2.318,2.318,-1.6546,0
2018/5/24,2.298,2.298,-0.8628,0
2018/5/25,2.309,2.309,0.4787,0
2018/5/26,2.309,2.309,0,0
2018/5/27,2.309,2.309,0,0
2018/5/28,2.377,2.377,2.945,0
2018/5/29,2.354,2.354,-0.9676,0
2018/5/30,2.363,2.363,0.3823,0
2018/5/31,2.439,2.439,3.2163,0
2018/6/1,2.409,2.409,-1.23,0
2018/6/2,2.409,2.409,0,0
2018/6/3,2.409,2.409,0,0
2018/6/4,2.473,2.473,2.6567,0
2018/6/5,2.5,2.5,1.0918,0
2018/6/6,2.494,2.494,-0.24,0
2018/6/7,2.474,2.474,-0.8019,0
2018/6/8,2.467,2.467,-0.2829,0
2018/6/9,2.467,2.467,0,0
2018/6/10,2.467,2.467,0,1
2018/6/11,2.475,2.475,0.3243,0
2018/6/12,2.555,2.555,3.2323,0
2018/6/13,2.535,2.535,-0.7828,0
2018/6/14,2.498,2.498,-1.4596,0
2018/6/15,2.491,2.491,-0.2802,0
2018/6/16,2.491,2.491,0,0
2018/6/17,2.491,2.491,0,0
2018/6/18,2.491,2.491,0,0
2018/6/19,2.405,2.405,-3.4524,0
2018/6/20,2.457,2.457,2.1622,0
2018/6/21,2.442,2.442,-0.6105,0
2018/6/22,2.441,2.441,-0.041,0
2018/6/23,2.441,2.441,0,0
2018/6/24,2.441,2.441,0,1
2018/6/25,2.443,2.443,0.0819,0
2018/6/26,2.416,2.416,-1.1052,0
2018/6/27,2.339,2.339,-3.1871,0
2018/6/28,2.284,2.284,-2.3514,0
2018/6/29,2.352,2.352,2.9772,0
2018/6/30,2.352,2.352,0,0
2018/7/1,2.352,2.352,0,0
2018/7/2,2.294,2.294,-2.466,0
2018/7/3,2.248,2.248,-2.0052,0
2018/7/4,2.215,2.215,-1.468,0
2018/7/5,2.206,2.206,-0.4063,0
2018/7/6,2.223,2.223,0.7706,0
2018/7/7,2.223,2.223,0,1
2018/7/8,2.223,2.223,0,0
2018/7/9,2.295,2.295,3.2389,0
2018/7/10,2.293,2.293,-0.0871,0
2018/7/11,2.264,2.264,-1.2647,0
2018/7/12,2.314,2.314,2.2085,0
2018/7/13,2.358,2.358,1.9015,0
2018/7/14,2.358,2.358,0,0
2018/7/15,2.358,2.358,0,1
2018/7/16,2.356,2.356,-0.0848,0
2018/7/17,2.322,2.322,-1.4431,0
2018/7/18,2.298,2.298,-1.0336,0
2018/7/19,2.291,2.291,-0.3046,0
2018/7/20,2.293,2.293,0.0873,0
2018/7/21,2.293,2.293,0,0
2018/7/22,2.293,2.293,0,1
2018/7/23,2.277,2.277,-0.6978,0
2018/7/24,2.34,2.34,2.7668,0
2018/7/25,2.328,2.328,-0.5128,0
2018/7/26,2.302,2.302,-1.1168,0
2018/7/27,2.296,2.296,-0.2606,0
2018/7/28,2.296,2.296,0,0
2018/7/29,2.296,2.296,0,0
2018/7/30,2.271,2.271,-1.0889,0
2018/7/31,2.287,2.287,0.7045,0
2018/8/1,2.234,2.234,-2.3174,0
2018/8/2,2.164,2.164,-3.1334,0
2018/8/3,2.102,2.102,-2.8651,0
2018/8/4,2.102,2.102,0,0
2018/8/5,2.102,2.102,0,0
2018/8/6,2.074,2.074,-1.3321,0
2018/8/7,2.125,2.125,2.459,0
2018/8/8,2.063,2.063,-2.9176,0
2018/8/9,2.121,2.121,2.8114,0
2018/8/10,2.134,2.134,0.6129,0
2018/8/11,2.134,2.134,0,0
2018/8/12,2.134,2.134,0,0
2018/8/13,2.117,2.117,-0.7966,0
2018/8/14,2.107,2.107,-0.4724,0
2018/8/15,2.049,2.049,-2.7527,0
2018/8/16,2.013,2.013,-1.757,0
2018/8/17,1.979,1.979,-1.689,0
2018/8/18,1.979,1.979,0,0
2018/8/19,1.979,1.979,0,0
2018/8/20,1.993,1.993,0.7074,0
2018/8/21,2.057,2.057,3.2112,0
2018/8/22,2.035,2.035,-1.0695,0
2018/8/23,2.037,2.037,0.0983,0
2018/8/24,2.024,2.024,-0.6382,0
2018/8/25,2.024,2.024,0,1
2018/8/26,2.024,2.024,0,0
2018/8/27,2.097,2.097,3.6067,0
2018/8/28,2.087,2.087,-0.4769,0
2018/8/29,2.072,2.072,-0.7187,1
2018/8/30,2.059,2.059,-0.6274,1
2018/8/31,2.015,2.015,-2.137,0
2018/9/1,2.015,2.015,0,1
2018/9/2,2.015,2.015,0,1
2018/9/3,2.011,2.011,-0.1985,0
2018/9/4,2.024,2.024,0.6464,0
2018/9/5,1.975,1.975,-2.4209,0
2018/9/6,1.945,1.945,-1.519,0
2018/9/7,1.968,1.968,1.1825,0
2018/9/8,1.968,1.968,0,0
2018/9/9,1.968,1.968,0,1
2018/9/10,1.954,1.954,-0.7114,1
2018/9/11,1.956,1.956,0.1024,0
2018/9/12,1.924,1.924,-1.636,0
2018/9/13,1.931,1.931,0.3638,0
2018/9/14,1.954,1.954,1.1911,0
2018/9/15,1.954,1.954,0,1
2018/9/16,1.954,1.954,0,1
2018/9/17,1.94,1.94,-0.7165,0
2018/9/18,1.983,1.983,2.2165,0
2018/9/19,2.028,2.028,2.2693,0
2018/9/20,2.031,2.031,0.1479,1
2018/9/21,2.08,2.08,2.4126,1
2018/9/22,2.08,2.08,0,1
2018/9/23,2.08,2.08,0,1
2018/9/24,2.08,2.08,0,1
2018/9/25,2.067,2.067,-0.625,1
2018/9/26,2.103,2.103,1.7417,1
2018/9/27,2.105,2.105,0.0951,1
2018/9/28,2.12,2.12,0.7126,1
2018/9/29,2.12,2.12,0,1
2018/9/30,2.12,2.12,0,1
2018/10/1,2.12,2.12,0,1
2018/10/2,2.12,2.12,0,1
2018/10/3,2.12,2.12,0,1
2018/10/4,2.12,2.12,0,1
2018/10/5,2.12,2.12,0,1
2018/10/6,2.12,2.12,0,1
2018/10/7,2.12,2.12,0,1
2018/10/8,2.018,2.018,-4.8113,0
2018/10/9,2.028,2.028,0.4955,0
2018/10/10,1.982,1.982,-2.2682,0
2018/10/11,1.92,1.92,-3.1282,0
2018/10/12,1.958,1.958,1.9792,0
2018/10/13,1.958,1.958,0,0
2018/10/14,1.958,1.958,0,1
2018/10/15,1.912,1.912,-2.3493,0
2018/10/16,1.902,1.902,-0.523,0
2018/10/17,1.904,1.904,0.1052,0
2018/10/18,1.863,1.863,-2.1534,0
2018/10/19,1.92,1.92,3.0596,0
2018/10/20,1.92,1.92,0,1
2018/10/21,1.92,1.92,0,1
2018/10/22,1.999,1.999,4.1146,0
2018/10/23,1.91,1.91,-4.4522,0
2018/10/24,1.881,1.881,-1.5183,0
2018/10/25,1.853,1.853,-1.4886,0
2018/10/26,1.83,1.83,-1.2412,0
2018/10/27,1.83,1.83,0,0
2018/10/28,1.83,1.83,0,1
2018/10/29,1.723,1.723,-5.847,0
2018/10/30,1.713,1.713,-0.5804,0
2018/10/31,1.752,1.752,2.2767,0
2018/11/1,1.781,1.781,1.6553,0
2018/11/2,1.866,1.866,4.7726,0
2018/11/3,1.866,1.866,0,0
2018/11/4,1.866,1.866,0,1
2018/11/5,1.842,1.842,-1.2862,0
2018/11/6,1.82,1.82,-1.1944,0
2018/11/7,1.82,1.82,0,0
2018/11/8,1.819,1.819,-0.0549,1
2018/11/9,1.802,1.802,-0.9346,0
2018/11/10,1.802,1.802,0,0
2018/11/11,1.802,1.802,0,0
2018/11/12,1.812,1.812,0.5549,0
2018/11/13,1.846,1.846,1.8764,0
2018/11/14,1.821,1.821,-1.3543,0
2018/11/15,1.829,1.829,0.4393,0
2018/11/16,1.836,1.836,0.3827,0
2018/11/17,1.836,1.836,0,0
2018/11/18,1.836,1.836,0,1
2018/11/19,1.851,1.851,0.817,0
2018/11/20,1.815,1.815,-1.9449,1
2018/11/21,1.824,1.824,0.4959,0
2018/11/22,1.826,1.826,0.1096,0
2018/11/23,1.794,1.794,-1.7525,0
2018/11/24,1.794,1.794,0,0
2018/11/25,1.794,1.794,0,0
2018/11/26,1.789,1.789,-0.2787,1
2018/11/27,1.781,1.781,-0.4472,1
2018/11/28,1.801,1.801,1.123,0
2018/11/29,1.794,1.794,-0.3887,0
2018/11/30,1.818,1.818,1.3378,0
2018/12/1,1.818,1.818,0,1
2018/12/2,1.818,1.818,0,1
2018/12/3,1.887,1.887,3.7954,0
2018/12/4,1.884,1.884,-0.159,1
2018/12/5,1.888,1.888,0.2123,1
2018/12/6,1.845,1.845,-2.2775,0
2018/12/7,1.838,1.838,-0.3794,0
2018/12/8,1.838,1.838,0,1
2018/12/9,1.838,1.838,0,1
2018/12/10,1.814,1.814,-1.3058,0
2018/12/11,1.822,1.822,0.441,0
2018/12/12,1.836,1.836,0.7684,1
2018/12/13,1.884,1.884,2.6144,1
2018/12/14,1.86,1.86,-1.2739,1
2018/12/15,1.86,1.86,0,1
2018/12/16,1.86,1.86,0,1
2018/12/17,1.849,1.849,-0.5914,1
2018/12/18,1.834,1.834,-0.8112,1
2018/12/19,1.811,1.811,-1.2541,1
2018/12/20,1.805,1.805,-0.3313,1
2018/12/21,1.783,1.783,-1.2188,0
2018/12/22,1.783,1.783,0,1
2018/12/23,1.783,1.783,0,0
2018/12/24,1.796,1.796,0.7291,1
2018/12/25,1.79,1.79,-0.3341,0
2018/12/26,1.774,1.774,-0.8939,0
2018/12/27,1.767,1.767,-0.3946,0
2018/12/28,1.784,1.784,0.9621,1
2018/12/29,1.784,1.784,0,1
2018/12/30,1.784,1.784,0,1
2018/12/31,1.784,1.784,0,1
2019/1/1,1.784,1.784,0,1
2019/1/2,1.764,1.764,-1.1211,0
2019/1/3,1.736,1.736,-1.5873,0
2019/1/4,1.769,1.769,1.9009,0
2019/1/5,1.769,1.769,0,0
2019/1/6,1.769,1.769,0,1
2019/1/7,1.778,1.778,0.5088,0
2019/1/8,1.775,1.775,-0.1687,0
2019/1/9,1.814,1.814,2.1972,1
2019/1/10,1.812,1.812,-0.1103,1
2019/1/11,1.834,1.834,1.2141,1
2019/1/12,1.834,1.834,0,1
2019/1/13,1.834,1.834,0,0
2019/1/14,1.815,1.815,-1.036,0
2019/1/15,1.887,1.887,3.9669,0
2019/1/16,1.883,1.883,-0.212,1
2019/1/17,1.874,1.874,-0.478,1
2019/1/18,1.918,1.918,2.3479,1
2019/1/19,1.918,1.918,0,1
2019/1/20,1.918,1.918,0,1
2019/1/21,1.936,1.936,0.9385,1
2019/1/22,1.91,1.91,-1.343,1
2019/1/23,1.918,1.918,0.4188,1
2019/1/24,1.931,1.931,0.6778,0
2019/1/25,1.944,1.944,0.6732,1
2019/1/26,1.944,1.944,0,1
2019/1/27,1.944,1.944,0,1
2019/1/28,1.96,1.96,0.823,1
2019/1/29,1.98,1.98,1.0204,1
2019/1/30,1.949,1.949,-1.5657,1
2019/1/31,1.977,1.977,1.4366,1
2019/2/1,1.996,1.996,0.9611,1
2019/2/2,1.996,1.996,0,1
2019/2/3,1.996,1.996,0,1
2019/2/4,1.996,1.996,0,1
2019/2/5,1.996,1.996,0,1
2019/2/6,1.996,1.996,0,0
2019/2/7,1.996,1.996,0,1
2019/2/8,1.996,1.996,0,0
2019/2/9,1.996,1.996,0,1
2019/2/10,1.996,1.996,0,1
2019/2/11,2.069,2.069,3.6573,1
2019/2/12,2.078,2.078,0.435,1
2019/2/13,2.097,2.097,0.9143,1
2019/2/14,2.125,2.125,1.3352,1
2019/2/15,2.085,2.085,-1.8824,1
2019/2/16,2.085,2.085,0,1
2019/2/17,2.085,2.085,0,1
2019/2/18,2.153,2.153,3.2614,1
2019/2/19,2.148,2.148,-0.2322,1
2019/2/20,2.147,2.147,-0.0466,1
2019/2/21,2.136,2.136,-0.5123,1
2019/2/22,2.144,2.144,0.3745,0
2019/2/23,2.144,2.144,0,1
2019/2/24,2.144,2.144,0,1
2019/2/25,2.215,2.215,3.3116,0
2019/2/26,2.175,2.175,-1.8059,0
2019/2/27,2.185,2.185,0.4598,1
2019/2/28,2.193,2.193,0.3661,0
2019/3/1,2.257,2.257,2.9184,1
2019/3/2,2.257,2.257,0,1
2019/3/3,2.257,2.257,0,1
2019/3/4,2.285,2.285,1.2406,1
2019/3/5,2.301,2.301,0.7002,0
2019/3/6,2.284,2.284,-0.7388,0
2019/3/7,2.224,2.224,-2.627,0
2019/3/8,2.175,2.175,-2.2032,0
2019/3/9,2.175,2.175,0,0
2019/3/10,2.175,2.175,0,1
2019/3/11,2.231,2.231,2.5747,0
2019/3/12,2.22,2.22,-0.4931,0
2019/3/13,2.222,2.222,0.0901,1
2019/3/14,2.237,2.237,0.6751,1
2019/3/15,2.302,2.302,2.9057,1
2019/3/16,2.302,2.302,0,1
2019/3/17,2.302,2.302,0,1
2019/3/18,2.426,2.426,5.3866,1
2019/3/19,2.414,2.414,-0.4946,1
2019/3/20,2.405,2.405,-0.3728,1
2019/3/21,2.384,2.384,-0.8732,1
2019/3/22,2.408,2.408,1.0067,1
2019/3/23,2.408,2.408,0,1
2019/3/24,2.408,2.408,0,1
2019/3/25,2.351,2.351,-2.3671,0
2019/3/26,2.365,2.365,0.5955,1
2019/3/27,2.413,2.413,2.0296,0
2019/3/28,2.436,2.436,0.9532,1
2019/3/29,2.527,2.527,3.7356,1
2019/3/30,2.527,2.527,0,1
2019/3/31,2.527,2.527,0,1
2019/4/1,2.588,2.588,2.4139,1
2019/4/2,2.559,2.559,-1.1206,1
2019/4/3,2.56,2.56,0.0391,1
2019/4/4,2.618,2.618,2.2656,1
2019/4/5,2.618,2.618,0,1
2019/4/6,2.618,2.618,0,1
2019/4/7,2.618,2.618,0,1
2019/4/8,2.623,2.623,0.191,1
2019/4/9,2.678,2.678,2.0968,1
2019/4/10,2.731,2.731,1.9791,1
2019/4/11,2.63,2.63,-3.6983,1
2019/4/12,2.619,2.619,-0.4183,1
2019/4/13,2.619,2.619,0,1
2019/4/14,2.619,2.619,0,1
2019/4/15,2.614,2.614,-0.1909,1
2019/4/16,2.66,2.66,1.7598,1
2019/4/17,2.679,2.679,0.7143,1
2019/4/18,2.708,2.708,1.0825,1
2019/4/19,2.747,2.747,1.4402,1
2019/4/20,2.747,2.747,0,1
2019/4/21,2.747,2.747,0,1
2019/4/22,2.695,2.695,-1.893,1
2019/4/23,2.714,2.714,0.705,1
2019/4/24,2.701,2.701,-0.479,1
2019/4/25,2.647,2.647,-1.9993,1
2019/4/26,2.647,2.647,0,1
2019/4/27,2.647,2.647,0,1
2019/4/28,2.647,2.647,0,1
2019/4/29,2.668,2.668,0.7934,1
2019/4/30,2.689,2.689,0.7871,1
2019/5/1,2.689,2.689,0,1
2019/5/2,2.689,2.689,0,1
2019/5/3,2.689,2.689,0,1
2019/5/4,2.689,2.689,0,1
2019/5/5,2.689,2.689,0,1
2019/5/6,2.526,2.526,-6.0617,0
2019/5/7,2.576,2.576,1.9794,1
2019/5/8,2.566,2.566,-0.3882,1
2019/5/9,2.5,2.5,-2.5721,1
2019/5/10,2.602,2.602,4.08,1
2019/5/11,2.602,2.602,0,1
2019/5/12,2.602,2.602,0,1
2019/5/13,2.595,2.595,-0.269,1
2019/5/14,2.575,2.575,-0.7707,1
2019/5/15,2.678,2.678,4,1
2019/5/16,2.711,2.711,1.2323,1
2019/5/17,2.651,2.651,-2.2132,1
2019/5/18,2.651,2.651,0,1
2019/5/19,2.651,2.651,0,1
2019/5/20,2.599,2.599,-1.9615,1
2019/5/21,2.624,2.624,0.9619,1
2019/5/22,2.612,2.612,-0.4573,1
2019/5/23,2.54,2.54,-2.7565,1
2019/5/24,2.563,2.563,0.9055,1
2019/5/25,2.563,2.563,0,1
2019/5/26,2.563,2.563,0,1
2019/5/27,2.573,2.573,0.3902,1
2019/5/28,2.602,2.602,1.1271,1
2019/5/29,2.599,2.599,-0.1153,1
2019/5/30,2.578,2.578,-0.808,1
2019/5/31,2.563,2.563,-0.5818,1
2019/6/1,2.563,2.563,0,1
2019/6/2,2.563,2.563,0,1
2019/6/3,2.564,2.564,0.039,1
2019/6/4,2.524,2.524,-1.5601,1
2019/6/5,2.521,2.521,-0.1189,1
2019/6/6,2.503,2.503,-0.714,1
2019/6/7,2.503,2.503,0,1
2019/6/8,2.503,2.503,0,0
2019/6/9,2.503,2.503,0,1
2019/6/10,2.538,2.538,1.3983,1
2019/6/11,2.642,2.642,4.0977,1
2019/6/12,2.62,2.62,-0.8327,1
2019/6/13,2.601,2.601,-0.7252,1
2019/6/14,2.585,2.585,-0.6151,1
2019/6/15,2.585,2.585,0,1
2019/6/16,2.585,2.585,0,1
2019/6/17,2.57,2.57,-0.5803,1
2019/6/18,2.575,2.575,0.1946,1
2019/6/19,2.61,2.61,1.3592,1
2019/6/20,2.706,2.706,3.6782,1
2019/6/21,2.704,2.704,-0.0739,1
2019/6/22,2.704,2.704,0,1
2019/6/23,2.704,2.704,0,1
2019/6/24,2.734,2.734,1.1095,1
2019/6/25,2.727,2.727,-0.256,1
2019/6/26,2.722,2.722,-0.1834,1
2019/6/27,2.781,2.781,2.1675,1
2019/6/28,2.789,2.789,0.2877,1
2019/6/29,2.789,2.789,0,1
2019/6/30,2.789,2.789,0,1
2019/7/1,2.904,2.904,4.1233,1
2019/7/2,2.915,2.915,0.3788,1
2019/7/3,2.859,2.859,-1.9211,1
2019/7/4,2.838,2.838,-0.7345,1
2019/7/5,2.895,2.895,2.0085,1
2019/7/6,2.895,2.895,0,1
2019/7/7,2.895,2.895,0,1
2019/7/8,2.845,2.845,-1.7271,1
2019/7/9,2.839,2.839,-0.2109,1
2019/7/10,2.851,2.851,0.4227,1
2019/7/11,2.844,2.844,-0.2455,1
2019/7/12,2.87,2.87,0.9142,1
2019/7/13,2.87,2.87,0,1
2019/7/14,2.87,2.87,0,1
2019/7/15,2.852,2.852,-0.6272,1
2019/7/16,2.812,2.812,-1.4025,1
2019/7/17,2.802,2.802,-0.3556,1
2019/7/18,2.769,2.769,-1.1777,1
2019/7/19,2.784,2.784,0.5417,1
2019/7/20,2.784,2.784,0,1
2019/7/21,2.784,2.784,0,1
2019/7/22,2.78,2.78,-0.1437,1
2019/7/23,2.762,2.762,-0.6475,1
2019/7/24,2.765,2.765,0.1086,1
2019/7/25,2.787,2.787,0.7957,1
2019/7/26,2.787,2.787,0,1
2019/7/27,2.787,2.787,0,1
2019/7/28,2.787,2.787,0,1
2019/7/29,2.803,2.803,0.5741,1
2019/7/30,2.806,2.806,0.107,1
2019/7/31,2.775,2.775,-1.1048,1
2019/8/1,2.741,2.741,-1.2252,1
2019/8/2,2.728,2.728,-0.4743,1
2019/8/3,2.728,2.728,0,1
2019/8/4,2.728,2.728,0,1
2019/8/5,2.687,2.687,-1.5029,1
2019/8/6,2.696,2.696,0.3349,1
2019/8/7,2.673,2.673,-0.8531,1
2019/8/8,2.715,2.715,1.5713,1
2019/8/9,2.69,2.69,-0.9208,1
2019/8/10,2.69,2.69,0,1
2019/8/11,2.69,2.69,0,1
2019/8/12,2.736,2.736,1.71,1
2019/8/13,2.732,2.732,-0.1462,1
2019/8/14,2.774,2.774,1.5373,1
2019/8/15,2.767,2.767,-0.2523,1
2019/8/16,2.786,2.786,0.6867,1
2019/8/17,2.786,2.786,0,1
2019/8/18,2.786,2.786,0,1
2019/8/19,2.822,2.822,1.2922,1
2019/8/20,2.849,2.849,0.9568,1
2019/8/21,2.845,2.845,-0.1404,1
2019/8/22,2.886,2.886,1.4411,1
2019/8/23,2.899,2.899,0.4505,1
2019/8/24,2.899,2.899,0,1
2019/8/25,2.899,2.899,0,1
2019/8/26,2.858,2.858,-1.4143,1
2019/8/27,2.915,2.915,1.9944,1
2019/8/28,2.916,2.916,0.0343,1
2019/8/29,2.93,2.93,0.4801,1
2019/8/30,2.985,2.985,1.8771,1
2019/8/31,2.985,2.985,0,1
